tags,id,plylst_title,songs,like_cnt,updt_date,prompt
"['샤워', '감성', '로맨틱', '목욕', '휴식', '힐링', '기분전환', '팝', '편안한']",87072,샤워기에서 꿀물이 나오나? 목욕할 때 듣는 편안한 POP,"[96359, 502238, 556611, 109461, 289420, 122328, 15506, 687069, 152829, 260599, 622093, 61964, 698661, 204313, 242687, 327339, 531956, 495557, 383208, 70248, 597034, 396120, 145222, 511109, 147754, 605317, 521429, 385411, 390817, 156934, 69419, 307290, 199965, 578170, 577639, 205349, 165792, 190192]",1188,2019-02-11 06:01:47,샤워 감성 로맨틱 목욕 휴식 힐링 기분전환 팝 편안한
"['비오는날', '휴식', '밤', '혼자', '새벽', '감수성', '드라이브', '센치', '동굴', '차가운']",130753,"차가운 에스프레소 향을 지닌, 잔잔하고 풍미있는 랩과 멜로디","[320807, 441138, 317124, 629993, 398933, 524373, 140968, 275272, 283810, 45612, 185713, 613272, 136192, 267494, 640765, 257876, 421392, 612936, 236643, 267291, 516080, 660839, 483524, 500795, 326963, 602322, 673888, 576662, 231576, 527678, 362731, 14825, 540831, 490974, 217545, 143371, 350054, 35070, 60872, 361986, 477137, 536510, 32916, 672293]",500,2019-09-29 07:54:45,비오는날 휴식 밤 혼자 새벽 감수성 드라이브 센치 동굴 차가운
"['연말', '감성힙합', '겨울감성', '눈', '겨울', '기분전환', '크리스마스', 'RnB', '12월', '따뜻한']",33589,나홀로 듣는 따뜻한 겨울감성 힙합/R&B,"[536407, 195730, 433246, 39771, 159446, 160539, 518943, 585708, 552098, 242662, 615114, 120756, 35501, 368216, 246829, 545882, 67617, 9061, 441360, 121726, 280655, 462565, 262885, 70601, 454453, 706847, 480262, 397487, 173547, 426986, 570916, 701264, 155708, 280097, 600108, 197568, 404811, 650264]",679,2019-12-25 12:03:50,연말 감성힙합 겨울감성 눈 겨울 기분전환 크리스마스 RnB 12월 따뜻한
"['잠자기전', '여유', '수험생', '수능', '힐링', '뉴에이지', '힘내', '릴렉스', '고민', '편안한']",109355,"잠시 쉬어가요, 지친 수험생 달래줄 편안한 뉴에이지","[90526, 273170, 265033, 669998, 585838, 47912, 388718, 687729, 264349, 312852, 476859, 695247, 496014, 466182, 264466, 179993, 640741, 538595, 11332, 548134, 106933, 22165, 56005, 236967, 181933, 605222, 380415, 242602, 696355, 428052, 293840, 653269, 156216, 88399, 132241, 202150, 437359, 289831, 374103]",759,2019-10-15 15:13:59,잠자기전 여유 수험생 수능 힐링 뉴에이지 힘내 릴렉스 고민 편안한
"['비오는날', '휴식', '가을', '발라드', '2010년대', '드라이브', '기분전환', '노랫말을듣는다', '감성발라드', 'ralalra']",57172,추천 ♬ 꾸준히 사랑받는 2010 Ballad ♪ No.11,"[94204, 56352, 386225, 384883, 327594, 37343, 15182, 188235, 595076, 454528, 24121, 385478, 363531, 644771, 473560, 117169, 130045, 345944, 60622, 376663, 333408, 413837, 420026, 9236, 400125, 594142, 55811, 483404, 370470, 619918, 516602, 304532, 114649, 508809, 13142, 183461, 346766, 559120, 306659, 697100, 28993, 192138, 605564, 267995, 603795, 669637, 447070, 543241, 197171, 83350, 287776, 260964, 468331, 360876, 246312, 486253, 604859, 305385, 276418, 584908, 86009, 333236, 583999, 579436, 423889, 4173, 367928, 298399, 668763, 382491, 45864, 611737, 396012, 526679, 473001, 475584, 516653, 125822, 169941, 78731, 229014, 118788, 264576, 294000, 379559, 703608, 661375, 65363, 454622, 60605, 41587, 594335, 43701, 458166, 281055, 643194, 571334, 537486, 188118, 127742]",2028,2019-08-13 11:39:05,비오는날 휴식 가을 발라드 2010년대 드라이브 기분전환 노랫말을듣는다 감성발라드 ralalra
"['감성', '밤', '발라드', '추억', '드라이브', '2000년대', '사랑', '이별']",102414,질리지않는 2000년대 명품발라드 모음.,"[82330, 515325, 405668, 80209, 166665, 104260, 150714, 529965, 448618, 629980, 418859, 369686, 46162, 439409, 90465, 580074, 518960, 587291, 222763, 357238, 248401, 332442, 346161, 83623, 104703, 225228, 193354, 448698, 516237, 71385, 141998, 410571, 456665, 300444, 254889, 549966, 475635, 635537, 648351, 651499, 132247, 1236, 170206, 371691, 438424, 518484, 513137, 173686, 398909, 339565, 386343, 593128, 238621, 369268, 181309, 184717, 504565, 276685, 38832, 378815, 188349, 257277, 325455, 158590, 173943, 94798, 58778, 141802, 531243, 567945, 287003, 400996, 370044, 204866, 205374, 123648, 654757, 279532, 88503, 400017, 622615, 92254, 625933, 113958, 22845, 610891, 414561, 528414, 80924, 620452, 170317, 370203, 644261, 511804, 614325, 664036, 228516, 117595, 330975, 512849, 153271, 267452, 26805, 112008, 561221, 346931, 554287, 106756, 61873, 96564, 698177, 319299, 584779, 72947, 626581, 664793, 222279, 114686, 15376, 390610, 205101, 316497]",17715,2019-12-28 07:59:41,감성 밤 발라드 추억 드라이브 2000년대 사랑 이별
"['매장음악', '밤', 'timeoff', 'EDM', '불금', '기분전환', '드라이빙', '트렌디', '스트레스', '일렉']",60894,트렌디한 사운드의 블링블링 일렉 Music (상시업뎃),"[705098, 621820, 221969, 181474, 689874, 548446, 367613, 211683, 249945, 134537, 519279, 2178, 463016, 480621, 640511, 497458, 525338, 17596, 653371, 692875, 239375, 440003, 52863, 281839, 352255, 135474, 318045, 4241, 153333, 118279, 32048, 696059, 284781, 499739, 80945, 164685, 58704, 275839, 578545, 508994, 442953, 323573, 602725, 518279, 326006, 645350, 642838, 705395, 156719, 500086, 515405, 571613, 652982, 24001]",1296,2019-11-23 14:39:57,매장음악 밤 timeoff EDM 불금 기분전환 드라이빙 트렌디 스트레스 일렉
"['여름', 'latinpop', '흥', '시원한', '여름노래', '라틴팝', '내적댄스', '흥부자', '신나는']",88333,무더위 잘가! 흥넘치는 시원한 라틴팝,"[334540, 286855, 437658, 114946, 146095, 612811, 616019, 200024, 83381, 438368, 15229, 610095, 83852, 650586, 241712, 420398, 525977, 109485, 262174, 644937, 226459, 444005, 360166, 162471, 329144, 192144, 673006, 265157, 190198, 578936, 12058, 47146, 398607, 38890, 286564, 594908, 126001, 658435, 201799, 687191, 404472, 167967, 369678, 660280, 43882, 189131, 264831, 43361, 121773, 496494]",816,2019-05-30 16:17:38,여름 latinpop 흥 시원한 여름노래 라틴팝 내적댄스 흥부자 신나는
"['겨울', '감성', '밤', '잔잔한', '눈', '분위기', '피아노', '겨울밤', '팝', '어쿠스틱']",64653,"눈 내리는 겨울밤, 분위기를 더해줄 감성 POP","[454064, 257300, 265404, 488673, 676240, 234296, 148230, 43379, 112404, 604377, 527179, 385729, 528739, 670964, 669103, 171884, 88100, 465628, 654728, 477380, 444718, 592687, 454531, 571197, 368844, 148697, 686764, 625931, 233816, 333982, 291753, 383619, 691485, 474140, 362798, 43978, 582038, 523082, 468412, 162896, 437488, 86721, 247111, 336919, 50186, 582000, 649449]",1699,2019-11-23 15:06:08,겨울 감성 밤 잔잔한 눈 분위기 피아노 겨울밤 팝 어쿠스틱
"['80년대', '세종대왕', '한글', '가을', '발라드', '명곡', '가사', '가요', '90년대', '한글날']",52428,아름다운 한글이 노래에 스며든 추억의 가요,"[596454, 138541, 534049, 304205, 587820, 375777, 29444, 523939, 140253, 416707, 486877, 451405, 222076, 492534, 548537, 498266, 677665, 240426, 250885, 525684, 246743, 298200, 490739, 480045, 347475, 142381, 473643, 391951, 352313, 616948, 346897, 640110, 57612, 256303, 661406, 265895, 344703, 465905, 347714, 86130, 542657, 580074, 99504, 563828, 93333, 190028, 630552, 74012, 696010, 163217, 520676, 411161, 363381, 426642, 132247, 583202, 681839, 397804, 347553, 85502, 397329, 367143, 218039, 352613, 120222, 378178, 70911, 185733, 423957, 478730, 286955, 551050, 614240, 471233, 602424, 145390, 453723, 286870, 204311, 287846, 273963, 543204, 413170, 400051, 300944, 572146, 584285, 639991, 172439, 87646, 293876, 536027, 183395, 630202, 477906, 486298, 30805, 546551, 9422, 359803, 483733, 462780, 60588, 147442]",2005,2019-10-14 06:00:27,80년대 세종대왕 한글 가을 발라드 명곡 가사 가요 90년대 한글날
"['밴드', '감성', '느낌있는', '취향저격', '인디팝', '몽환', '유니크', '감성적인', '트렌디', '힙스터']",106215,힙스터들의 취향저격 : %  인디 팝 모음,"[290330, 311793, 619939, 339135, 204745, 385432, 571724, 145852, 610665, 364671, 619603, 181013, 483849, 468023, 433247, 376202, 576183, 608674, 545529, 589676, 576903, 585397, 340904, 125485, 412276, 268143, 516118, 397381, 89077, 333649, 368044, 70361, 96780, 93086, 498799, 274051, 166126, 92755, 88186, 207968, 180350, 360680, 657789, 2448, 621380, 101754, 554885, 499529, 522895, 92789, 138672, 579156, 478679, 541842, 616230, 618163, 528493, 67107, 61785, 354159, 48089, 432597, 421770, 624238, 652566, 685300, 51844, 148759, 152283, 496939, 346612, 332462, 77596, 560431, 217443, 626402, 445471, 228058, 705152, 418217, 163493, 247340, 630130, 149760, 388784, 296108, 448584, 682536, 548682, 482471, 190247, 228061, 83660]",2114,2019-06-09 18:12:04,밴드 감성 느낌있는 취향저격 인디팝 몽환 유니크 감성적인 트렌디 힙스터
"['감성', '업데이트', '드라이브', 'OST', 'bgm', '광고', '기분전환', '트렌디', '스트레스', '광고음악']",133290,저 노래 뭐지?당신이 궁금했던 2019 광고음악(~10월 업데이트 완료),"[423708, 557277, 603653, 340477, 652104, 33138, 555344, 449175, 260372, 31528, 104061, 408646, 44749, 418935, 256605, 53358, 42285, 100396, 206812, 592826, 15503, 702162, 666577, 331455, 52398, 260687, 109697, 112962, 604849, 376828, 389117, 330700, 49510, 22166, 141459, 195174, 159247, 522527, 368592, 614207, 620266, 95634, 496556, 296854, 307297, 14450, 439756, 331927, 379657, 337848, 40058, 4541, 257440, 578829, 349270, 572169, 125661, 244457, 385378, 293882, 693088, 220925, 636601, 81523, 166943, 675593, 39233, 395002, 140700, 209798, 457917, 699992, 517472, 618037, 93821, 283725, 319003, 430981, 193451, 465340, 246089, 441190, 7322, 562821, 532316, 511372, 577562, 690418]",833,2019-11-25 12:02:28,감성 업데이트 드라이브 OST bgm 광고 기분전환 트렌디 스트레스 광고음악
"['출근길', '노동요', '주말', '카페', '매장', '드라이브', '재즈', '모닝콜', '활기찬', '아침']",142670,일어나 아침이야! 활기찬 아침을 만들어주는 모닝콜 재즈♪,"[532698, 34253, 127145, 142349, 128812, 232143, 217831, 548083, 122292, 76661, 543618, 643241, 20996, 476244, 39792, 687661, 552276, 60930, 84450, 118814, 670136, 645495, 456851, 240621, 25093, 585604, 17017, 593705, 669668, 70545]",1588,2019-05-02 00:44:28,출근길 노동요 주말 카페 매장 드라이브 재즈 모닝콜 활기찬 아침
"['휴식', '드라이브', '힐링', '기분전환', '산책', '청량감', '가벼운', '휴가']",114908,마일드한 탄산음료 처럼 무겁지 않은 기분좋은 음악들,"[613100, 331171, 24436, 55381, 410133, 461067, 559254, 334336, 145831, 534235, 499380, 314173, 361322, 472326, 308660, 337996, 65010, 549318, 425163, 445875, 459586, 276044, 411150, 92053, 63185, 567438, 264758, 455690, 614635, 549296, 458412, 97986]",951,2019-12-25 18:17:46,휴식 드라이브 힐링 기분전환 산책 청량감 가벼운 휴가
"['카페음악', '휴식', '매장음악', '주말', '감각적인', '차분한', '감성팝', '오후', '인디', '세련된']",44132,차분하지만 느낌있는 곡들로 채우는 혼자만의 시간,"[515592, 87978, 443633, 380423, 333595, 539517, 591699, 674087, 513864, 405855, 184722, 62736, 27469, 159404, 384899, 610557, 483614, 546188, 444147, 14489, 288959, 366306, 34777, 631446, 97915, 266807, 423633, 71111, 564309, 159048, 156252, 22623, 435732, 328456, 114185, 306115, 69610, 466271, 599985, 460778, 652725, 552464, 322068, 5871, 583894, 519192, 390717, 491173, 604250, 353780, 180097, 673940, 270186, 12107, 434614, 693765, 253409, 274162, 569851, 157601, 500689, 625247, 666798, 336216, 413738, 678492, 159549, 544002, 623246, 225230, 69711, 700050, 146247, 571684, 495069, 166126, 568303, 534695, 227989, 230868, 701473, 673197, 586848, 186394, 138496, 12913, 361747, 63858, 171087, 537174, 629543, 335031, 89525, 251727, 74920, 215801, 16070, 478637, 627633, 441539, 678213, 225079, 641829, 204884, 459989, 93132, 680478, 294337, 285668, 35093, 636786, 142323, 172199, 495121, 104753, 131015, 66109, 48454, 476056, 158290, 424246, 392603, 205312, 279922, 211283, 279483, 467558, 137847]",772,2019-04-12 10:45:41,카페음악 휴식 매장음악 주말 감각적인 차분한 감성팝 오후 인디 세련된
"['서정적', '감성', '카페', '여유', 'Pop', '나른한', '힐링', '가을', '팝', '편안한']",80518,서정적인 느낌이 드는 잔잔한 풍경 같은 팝,"[191021, 635581, 327077, 433118, 388535, 315691, 45516, 634171, 637993, 193311, 441048, 234296, 389791, 625875, 260292, 647803, 182460, 5847, 432590, 430721, 492068, 506359, 693423, 676563, 618923, 354668, 219194, 90675, 171150, 71701, 661952, 299955, 260013, 598146, 589789, 482236, 524635, 21125, 523291, 224643, 243392, 246735, 200646, 542382, 76453, 508788, 535146, 177460, 230103, 375176, 143290, 192295, 160291, 513781, 555344, 669677, 390973, 505915, 32315, 229622, 137267, 472296, 676024, 140638, 194977, 645162, 484234, 434785, 282009, 405056, 595717, 573911, 569413, 700994, 591860, 322130, 129185, 118582, 664623, 439642, 11964, 140867, 161176, 266754, 508620, 134472, 116713, 309437, 232326, 445113, 458023, 257300, 203560, 261702, 159626, 196563, 289617, 443713, 241768, 130871, 574944, 120755, 464051, 543046, 284913, 544743, 519385, 236190, 255937, 117852, 497694, 368753, 278104, 309245, 397853, 273837, 32880, 527366, 649456, 459005, 296674, 31210, 474679, 695590, 600969, 284650, 86031, 355518, 648031, 191210, 190953, 592755, 213435, 55277, 222431, 562809, 282464, 640239, 552567, 321035, 104000, 337371, 655026, 464186, 306110, 447002, 175248, 376435, 252890, 41236, 210429, 431463, 322163, 491533, 439883, 358506, 23991, 400938, 389891, 474088, 17107, 505231, 631277, 495273, 79855, 288437, 335915, 484908, 616464, 14269, 575870, 162896, 437488, 336919, 492342, 679461, 458293, 399588, 667911, 683442, 456354, 226901, 70969, 630826, 669132, 326424, 681036, 683597, 73291, 92164, 527024, 337141, 591403, 371213, 272001, 34228, 243381, 200889, 190008, 275180]",9048,2019-07-10 13:25:02,서정적 감성 카페 여유 Pop 나른한 힐링 가을 팝 편안한
"['응원', '청춘', '운동', '여행', '가족', '운전', '90년대', '기분업', '힘내']",108113,신나지만 무척 세련된 90년대 댄스곡~~가즈아~~,"[100657, 212304, 430005, 323916, 464542, 440205, 644913, 414221, 494047, 89620, 315611, 175293, 360131, 181670, 554519, 54875, 33244, 635753, 81605, 308189, 664555, 419584, 134968, 158153, 564916, 24908, 426504, 234852, 154532, 157278, 55035, 77612, 464598, 470374, 127681, 213874, 645103, 97702, 664621, 44220, 533851, 505859, 491356, 489456, 665764, 377221, 355062, 622828, 371377, 97573]",810,2019-11-16 18:07:31,응원 청춘 운동 여행 가족 운전 90년대 기분업 힘내
"['기분좋은', '감성', '어쿠스틱', '브런치', '포크', '잔잔한', '휴식', '힐링', '팝', '오후']",14351,"어쿠스틱 팝 vol.4, 느즈막이 일어나 브런치 먹으며 듣고 싶은 노래","[154740, 574646, 48884, 334407, 695491, 331912, 13324, 539393, 158188, 340142, 20954, 570515, 123528, 380245, 270048, 552966, 581409, 108888, 663450, 664976, 144855, 59763, 434022, 459854, 501002, 595540, 483329, 327188, 104232, 640912, 83870, 121841, 150487, 438700, 371213, 291421, 266965]",679,2019-03-11 06:01:43,기분좋은 감성 어쿠스틱 브런치 포크 잔잔한 휴식 힐링 팝 오후
"['나는유노윤호다', '노동요', '아침', '동방신기', '댄스', '열정', '유노윤호', '화이팅']",43063,‘나는 유노윤호다'! 활력을 주는 밀크씨슬 댄스곡,"[294435, 333091, 395895, 693595, 643498, 445170, 509777, 259795, 249774, 274313, 646941, 446762, 518420, 524956, 361475, 642166, 34031, 576559, 200990, 340817, 448682, 166099, 343416, 489908, 704707, 319354, 328918, 108003, 35713, 157466, 275121, 465654, 204686, 319227, 408234, 31514, 77462, 492888, 558880, 697848, 93666]",660,2019-10-29 15:25:15,나는유노윤호다 노동요 아침 동방신기 댄스 열정 유노윤호 화이팅
"['밤', '새벽', '새벽감성', '몽글몽글', '몽환', '나른한', '취향저격', '유니크', '팝']",57467,마음이 몽글몽글해지는 유니크한 감성 POP,"[266831, 606365, 232724, 543787, 410738, 446752, 60021, 150434, 393256, 683616, 449165, 610032, 331926, 385452, 427309, 378252, 459674, 524369, 564715, 218075, 310116, 43812, 257869, 516255, 552832, 626252, 266773, 29954, 135808, 517903, 221861, 64242, 458405, 206004, 74148, 396812, 258959, 239628, 163553, 36921, 1432, 561142, 140595, 102755, 580149, 626277, 365651, 623119]",623,2019-05-22 21:48:52,밤 새벽 새벽감성 몽글몽글 몽환 나른한 취향저격 유니크 팝
"['호텔라운지', '호텔라운지BGM', '재즈일렉', '델리민주', '호텔음악', '재즈', '인스크루멘탈', '재즈힙합', '고급진']",31406,"[❦] Chill jazz Beat, soul loungell❉ 감각무드","[553126, 254922, 25673, 144117, 241060, 618735, 325449, 237862, 106913, 286896, 204916, 312071, 132397, 588088, 166869, 444702, 134809, 53569, 62955, 568186, 475569, 370227, 444911, 630926, 329921, 626792, 216988, 350968, 680255, 38513, 118652, 405356, 60673, 99597, 700827, 82563, 217804, 675989, 165658, 390965]",751,2019-02-19 14:28:17,호텔라운지 호텔라운지BGM 재즈일렉 델리민주 호텔음악 재즈 인스크루멘탈 재즈힙합 고급진
